"species","ch"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I00000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"SCA","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"SCA","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000"
"GAMO","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00U00000"
"GAMO","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00U00000"
"MAG","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I00000000"
"MAG","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I00000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"SCA","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000"
"SCA","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"SCA","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I00000000"
"FOR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I0000000"
"SCA","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I0000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000"
"CRA","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I0000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000"
"SCA","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000"
"FOR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000"
"FOR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I0000000"
"SCA","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000"
"FOR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000"
"PAR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I0000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I0000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000"
"GAMO","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I0000I0"
"GAMO","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000"
"SCA","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R000000"
"CRA","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000"
"GAMO","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I00000"
"MYI","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I00000"
"SCA","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000"
"CRA","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I00000"
"SCA","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I00000"
"SCA","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000"
"FOR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I000"
"SCA","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000"
"CRA","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000"
"SCA","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000"
"FOR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I000"
"CRA","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00"
